"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/01/2020";"1500";"26,6";"26,6";"24,5";"83,0";"89,0";"81,0";"23,5";"23,8";"22,4";"992,0";"992,8";"992,0";"";"";"";"2109,50";"0,2"
"06/01/2020";"1600";"27,0";"27,4";"26,3";"78,0";"84,0";"75,0";"22,8";"23,7";"22,1";"991,2";"992,0";"991,2";"";"";"";"2122,60";"0,0"
"06/01/2020";"1700";"29,0";"29,0";"27,0";"72,0";"80,0";"69,0";"23,5";"23,9";"22,1";"990,2";"991,2";"990,2";"1,1";"6,0";"";"2569,60";"0,0"
"06/01/2020";"1800";"28,4";"29,4";"28,0";"70,0";"76,0";"66,0";"22,5";"24,3";"21,3";"988,9";"990,2";"988,9";"1,2";"313,0";"4,0";"770,10";"0,0"
"06/01/2020";"1900";"28,0";"28,4";"27,9";"68,0";"75,0";"66,0";"21,5";"23,1";"21,1";"987,8";"988,9";"987,8";"0,9";"321,0";"3,4";"315,00";"0,0"
"06/01/2020";"2000";"28,0";"28,3";"27,7";"65,0";"70,0";"64,0";"20,8";"22,1";"20,7";"988,0";"988,0";"987,7";"1,2";"3,0";"3,8";"435,00";"0,0"
"06/01/2020";"2100";"27,1";"28,0";"27,1";"66,0";"67,0";"62,0";"20,1";"21,0";"19,9";"988,3";"988,3";"988,0";"0,5";"56,0";"3,0";"219,30";"0,0"
"06/01/2020";"2200";"25,6";"27,1";"25,6";"76,0";"76,0";"65,0";"21,0";"21,1";"19,9";"988,9";"988,9";"988,3";"0,4";"46,0";"1,5";"43,50";"0,0"
"06/01/2020";"2300";"25,1";"25,6";"25,1";"81,0";"82,0";"76,0";"21,6";"21,7";"21,1";"989,8";"989,8";"988,9";"0,3";"24,0";"1,1";"";"0,0"
"07/01/2020";"0000";"24,7";"25,2";"24,7";"84,0";"85,0";"81,0";"21,9";"22,3";"21,6";"990,6";"990,6";"989,8";"0,3";"5,0";"1,2";"";"0,0"
"07/01/2020";"0100";"24,4";"24,9";"24,4";"87,0";"90,0";"84,0";"22,1";"22,8";"21,9";"991,4";"991,4";"990,6";"0,6";"161,0";"1,0";"";"0,0"
"07/01/2020";"0200";"24,1";"24,4";"23,6";"90,0";"94,0";"87,0";"22,4";"22,6";"22,1";"991,6";"991,8";"991,4";"0,4";"202,0";"1,0";"";"0,0"
"07/01/2020";"0300";"23,8";"24,5";"23,7";"94,0";"94,0";"87,0";"22,7";"22,9";"22,3";"991,3";"991,6";"991,3";"0,2";"319,0";"1,2";"";"0,0"
"07/01/2020";"0400";"24,0";"24,1";"23,8";"94,0";"94,0";"92,0";"22,9";"22,9";"22,6";"990,6";"991,3";"990,6";"0,4";"236,0";"1,0";"";"0,0"
"07/01/2020";"0500";"23,3";"24,0";"23,3";"96,0";"96,0";"94,0";"22,7";"23,0";"22,6";"990,5";"990,7";"990,5";"1,5";"20,0";"4,4";"";"2,4"
"07/01/2020";"0600";"22,6";"23,3";"22,6";"97,0";"97,0";"96,0";"22,1";"22,6";"22,1";"990,2";"990,5";"990,1";"0,7";"59,0";"6,0";"";"2,8"
"07/01/2020";"0700";"22,5";"22,6";"22,5";"97,0";"97,0";"97,0";"22,0";"22,1";"22,0";"990,2";"990,3";"990,1";"0,7";"34,0";"2,5";"";"2,0"
"07/01/2020";"0800";"22,5";"22,5";"22,4";"98,0";"98,0";"97,0";"22,1";"22,1";"22,0";"990,4";"990,4";"990,1";"0,9";"77,0";"2,3";"";"3,0"
"07/01/2020";"0900";"22,6";"22,6";"22,5";"98,0";"98,0";"98,0";"22,2";"22,2";"22,1";"991,0";"991,0";"990,4";"0,9";"70,0";"3,3";"";"0,8"
"07/01/2020";"1000";"22,8";"22,8";"22,6";"98,0";"98,0";"98,0";"22,4";"22,4";"22,2";"991,8";"991,8";"991,0";"0,9";"86,0";"2,9";"7,60";"0,6"
"07/01/2020";"1100";"23,2";"23,2";"22,8";"97,0";"98,0";"97,0";"22,8";"22,8";"22,4";"992,6";"992,6";"991,8";"0,7";"106,0";"2,7";"142,40";"0,6"
"07/01/2020";"1200";"24,2";"24,2";"23,2";"92,0";"98,0";"92,0";"22,9";"23,0";"22,5";"993,0";"993,0";"992,6";"1,1";"87,0";"2,3";"419,90";"0,0"
"07/01/2020";"1300";"25,8";"25,9";"24,2";"88,0";"93,0";"86,0";"23,7";"23,8";"22,7";"993,0";"993,1";"993,0";"0,7";"34,0";"2,9";"1009,90";"0,0"
"07/01/2020";"1400";"26,5";"26,5";"25,2";"85,0";"90,0";"84,0";"23,8";"24,1";"22,8";"992,9";"993,0";"992,9";"1,2";"92,0";"3,1";"1017,90";"0,0"
"07/01/2020";"1500";"27,6";"28,0";"26,3";"78,0";"87,0";"76,0";"23,4";"24,8";"23,1";"992,1";"992,9";"992,1";"1,6";"45,0";"3,8";"1751,30";"0,0"
"07/01/2020";"1600";"28,3";"28,7";"26,9";"78,0";"82,0";"74,0";"24,2";"24,7";"22,8";"991,1";"992,1";"991,1";"1,3";"62,0";"4,3";"2123,20";"0,0"
"07/01/2020";"1700";"28,2";"29,4";"27,9";"71,0";"79,0";"68,0";"22,5";"24,3";"22,4";"990,3";"991,1";"990,3";"1,3";"36,0";"4,2";"1850,10";"0,0"
"07/01/2020";"1800";"28,9";"30,2";"28,1";"67,0";"76,0";"63,0";"22,1";"24,6";"21,7";"989,0";"990,3";"989,0";"1,7";"70,0";"4,8";"950,90";"0,0"
"07/01/2020";"1900";"28,2";"29,7";"28,0";"75,0";"78,0";"65,0";"23,3";"23,7";"22,2";"988,0";"989,0";"988,0";"1,1";"19,0";"4,1";"568,30";"0,0"
"07/01/2020";"2000";"27,6";"28,6";"27,5";"78,0";"79,0";"71,0";"23,5";"24,0";"22,4";"987,8";"988,0";"987,8";"1,0";"345,0";"3,8";"348,30";"0,0"
"07/01/2020";"2100";"27,5";"27,9";"27,5";"77,0";"78,0";"74,0";"23,0";"23,5";"22,7";"987,9";"987,9";"987,6";"0,5";"8,0";"3,4";"107,30";"0,0"
"07/01/2020";"2200";"26,4";"27,6";"26,4";"82,0";"82,0";"76,0";"23,0";"23,2";"22,9";"988,2";"988,2";"987,9";"0,8";"349,0";"2,8";"31,20";"0,0"
"07/01/2020";"2300";"25,9";"26,4";"25,9";"83,0";"84,0";"81,0";"22,9";"23,0";"22,6";"989,6";"989,6";"988,2";"0,5";"48,0";"2,3";"";"0,0"
"08/01/2020";"0000";"25,8";"25,9";"25,7";"85,0";"85,0";"83,0";"23,0";"23,0";"22,9";"990,7";"990,7";"989,6";"1,0";"71,0";"2,3";"";"0,0"
"08/01/2020";"0100";"23,9";"25,8";"23,9";"95,0";"95,0";"85,0";"23,1";"23,1";"22,6";"991,5";"991,5";"990,6";"1,2";"3,0";"6,1";"";"0,4"
"08/01/2020";"0200";"23,4";"23,9";"23,4";"95,0";"95,0";"94,0";"22,7";"23,0";"22,7";"991,5";"991,6";"991,4";"0,7";"8,0";"2,7";"";"0,0"
"08/01/2020";"0300";"23,2";"23,4";"23,2";"97,0";"97,0";"95,0";"22,6";"22,7";"22,6";"991,2";"991,5";"991,2";"0,4";"359,0";"1,8";"";"0,0"
"08/01/2020";"0400";"23,3";"23,3";"23,2";"97,0";"97,0";"97,0";"22,8";"22,8";"22,6";"990,8";"991,2";"990,8";"0,4";"26,0";"2,1";"";"0,0"
"08/01/2020";"0500";"23,2";"23,3";"23,2";"97,0";"97,0";"97,0";"22,8";"22,8";"22,7";"990,3";"990,8";"990,3";"0,6";"350,0";"1,8";"";"0,2"
"08/01/2020";"0600";"23,1";"23,2";"23,1";"97,0";"97,0";"97,0";"22,7";"22,8";"22,7";"989,8";"990,3";"989,8";"0,4";"35,0";"1,2";"";"0,0"
"08/01/2020";"0700";"23,1";"23,1";"23,1";"98,0";"98,0";"97,0";"22,7";"22,7";"22,7";"989,4";"989,8";"989,4";"0,5";"43,0";"1,5";"";"0,0"
"08/01/2020";"0800";"23,0";"23,1";"23,0";"97,0";"98,0";"97,0";"22,6";"22,7";"22,6";"989,7";"989,7";"989,4";"0,4";"27,0";"2,8";"";"0,0"
"08/01/2020";"0900";"23,0";"23,0";"23,0";"97,0";"97,0";"97,0";"22,6";"22,6";"22,5";"990,3";"990,3";"989,6";"0,6";"98,0";"2,3";"";"0,0"
"08/01/2020";"1000";"23,3";"23,3";"23,0";"98,0";"98,0";"97,0";"22,9";"22,9";"22,6";"991,5";"991,5";"990,3";"0,2";"70,0";"1,4";"26,90";"0,0"
"08/01/2020";"1100";"23,9";"24,0";"23,3";"95,0";"98,0";"94,0";"23,0";"23,2";"22,9";"992,2";"992,2";"991,5";"0,8";"98,0";"2,0";"206,00";"0,0"
"08/01/2020";"1200";"24,8";"24,8";"23,9";"93,0";"95,0";"91,0";"23,5";"23,6";"22,9";"992,4";"992,4";"992,2";"1,0";"22,0";"2,9";"450,00";"0,0"
"08/01/2020";"1300";"26,2";"26,6";"24,8";"87,0";"92,0";"84,0";"23,9";"24,2";"23,3";"992,8";"992,8";"992,4";"1,6";"30,0";"4,0";"914,30";"0,0"
"08/01/2020";"1400";"28,9";"29,0";"26,1";"79,0";"87,0";"76,0";"24,9";"25,1";"23,2";"992,7";"992,8";"992,5";"1,4";"43,0";"5,6";"2035,50";"0,0"
"08/01/2020";"1500";"28,4";"28,9";"27,7";"78,0";"81,0";"73,0";"24,1";"24,8";"23,1";"992,2";"992,7";"992,2";"1,8";"28,0";"4,5";"1646,10";"0,0"
"08/01/2020";"1600";"29,4";"30,0";"28,4";"69,0";"78,0";"68,0";"23,1";"24,9";"22,8";"991,4";"992,2";"991,4";"2,1";"12,0";"5,3";"2591,20";"0,0"
"08/01/2020";"1700";"30,3";"31,0";"28,9";"68,0";"73,0";"65,0";"23,7";"24,9";"22,5";"989,8";"991,4";"989,8";"1,6";"11,0";"5,7";"2635,50";"0,0"
"08/01/2020";"1800";"30,4";"31,1";"29,6";"68,0";"72,0";"62,0";"23,9";"24,9";"22,8";"988,1";"989,8";"988,1";"1,4";"58,0";"5,8";"970,80";"0,0"
"08/01/2020";"1900";"29,1";"30,4";"28,6";"74,0";"78,0";"65,0";"23,9";"24,8";"22,7";"987,5";"988,1";"987,4";"0,9";"307,0";"3,8";"472,00";"0,0"
"08/01/2020";"2000";"28,8";"29,5";"28,7";"73,0";"79,0";"69,0";"23,4";"24,6";"22,9";"987,5";"987,5";"987,3";"1,2";"17,0";"4,1";"337,50";"0,0"
"08/01/2020";"2100";"27,5";"28,8";"27,5";"77,0";"78,0";"72,0";"23,0";"23,4";"22,6";"988,3";"988,4";"987,5";"1,1";"354,0";"4,7";"180,50";"0,0"
"08/01/2020";"2200";"24,4";"27,6";"24,3";"90,0";"93,0";"75,0";"22,6";"23,1";"22,4";"989,2";"989,2";"988,3";"1,0";"94,0";"5,6";"17,20";"0,2"
"08/01/2020";"2300";"24,1";"24,5";"24,1";"91,0";"93,0";"88,0";"22,5";"23,0";"22,5";"990,8";"990,8";"989,2";"1,8";"8,0";"6,2";"";"0,0"
"09/01/2020";"0000";"23,0";"24,1";"23,0";"95,0";"95,0";"91,0";"22,2";"22,6";"22,1";"991,5";"991,5";"990,8";"0,8";"359,0";"5,8";"";"0,2"
"09/01/2020";"0100";"22,7";"23,0";"22,6";"96,0";"96,0";"95,0";"22,0";"22,2";"22,0";"992,0";"992,0";"991,4";"0,2";"20,0";"2,0";"";"0,0"
"09/01/2020";"0200";"23,0";"23,1";"22,6";"95,0";"96,0";"95,0";"22,1";"22,2";"22,0";"991,8";"992,1";"991,8";"0,4";"67,0";"1,2";"";"0,0"
"09/01/2020";"0300";"22,9";"23,2";"22,9";"96,0";"96,0";"94,0";"22,2";"22,3";"22,1";"991,4";"991,8";"991,4";"0,2";"29,0";"1,5";"";"0,0"
"09/01/2020";"0400";"23,0";"23,1";"22,8";"96,0";"97,0";"96,0";"22,4";"22,4";"22,2";"990,5";"991,4";"990,5";"0,3";"43,0";"1,1";"";"0,0"
"09/01/2020";"0500";"23,0";"23,1";"23,0";"96,0";"96,0";"95,0";"22,3";"22,4";"22,3";"990,0";"990,5";"990,0";"0,6";"128,0";"2,5";"";"0,0"
"09/01/2020";"0600";"23,3";"23,3";"23,0";"95,0";"96,0";"95,0";"22,4";"22,4";"22,3";"989,7";"990,0";"989,7";"0,6";"110,0";"1,9";"";"0,0"
"09/01/2020";"0700";"23,3";"23,4";"23,2";"95,0";"95,0";"94,0";"22,4";"22,4";"22,4";"989,6";"989,7";"989,4";"0,5";"100,0";"1,5";"";"0,0"
"09/01/2020";"0800";"23,3";"23,4";"23,2";"95,0";"96,0";"95,0";"22,5";"22,5";"22,4";"989,8";"989,8";"989,4";"0,3";"150,0";"1,5";"";"0,0"
"09/01/2020";"0900";"23,2";"23,3";"23,0";"96,0";"96,0";"95,0";"22,5";"22,5";"22,4";"990,4";"990,4";"989,8";"0,5";"105,0";"1,0";"";"0,0"
"09/01/2020";"1000";"23,4";"23,4";"23,2";"96,0";"96,0";"95,0";"22,7";"22,7";"22,5";"990,9";"990,9";"990,4";"0,1";"168,0";"1,0";"21,50";"0,0"
"09/01/2020";"1100";"24,2";"24,2";"23,3";"93,0";"96,0";"93,0";"23,0";"23,2";"22,7";"991,8";"991,8";"990,9";"0,3";"57,0";"1,0";"286,30";"0,0"
"09/01/2020";"1200";"25,0";"25,4";"24,2";"89,0";"95,0";"88,0";"23,0";"24,0";"23,0";"992,7";"992,7";"991,8";"1,3";"340,0";"3,1";"777,40";"0,0"
"09/01/2020";"1300";"25,9";"26,7";"25,0";"82,0";"90,0";"82,0";"22,7";"23,9";"22,7";"993,2";"993,3";"992,7";"1,5";"351,0";"3,5";"1031,20";"0,0"
"09/01/2020";"1400";"28,4";"28,5";"25,8";"76,0";"86,0";"74,0";"23,9";"23,9";"22,5";"993,3";"993,3";"993,2";"1,6";"44,0";"4,3";"1700,10";"0,2"
"09/01/2020";"1500";"28,8";"28,8";"27,8";"73,0";"77,0";"71,0";"23,4";"23,8";"22,2";"992,7";"993,3";"992,7";"0,9";"41,0";"4,3";"1681,40";"0,0"
"09/01/2020";"1600";"29,0";"29,2";"28,3";"71,0";"74,0";"67,0";"23,2";"23,5";"21,9";"992,0";"992,7";"992,0";"1,0";"16,0";"4,8";"1655,10";"0,0"
"09/01/2020";"1700";"29,7";"29,7";"28,6";"69,0";"74,0";"68,0";"23,3";"24,2";"22,7";"990,9";"992,0";"990,9";"1,0";"30,0";"3,7";"2028,70";"0,0"
"09/01/2020";"1800";"29,4";"30,1";"28,8";"65,0";"72,0";"63,0";"22,2";"24,0";"21,8";"989,6";"990,8";"989,6";"1,4";"16,0";"3,6";"773,10";"0,0"
"09/01/2020";"1900";"29,5";"30,4";"29,4";"66,0";"70,0";"61,0";"22,4";"23,7";"21,5";"988,7";"989,6";"988,7";"1,2";"19,0";"4,4";"631,30";"0,0"
"09/01/2020";"2000";"29,6";"29,8";"29,4";"62,0";"66,0";"60,0";"21,4";"22,4";"21,1";"988,2";"988,7";"988,2";"1,0";"14,0";"3,3";"352,90";"0,0"
"09/01/2020";"2100";"28,9";"29,6";"28,9";"67,0";"68,0";"62,0";"22,3";"22,7";"21,6";"988,4";"988,4";"988,2";"0,5";"37,0";"1,9";"147,40";"0,0"
"09/01/2020";"2200";"27,6";"28,9";"27,3";"74,0";"78,0";"67,0";"22,6";"23,3";"22,2";"989,3";"989,3";"988,4";"0,2";"247,0";"1,5";"31,60";"0,0"
"09/01/2020";"2300";"26,5";"27,7";"26,5";"80,0";"80,0";"73,0";"22,8";"23,2";"22,2";"990,3";"990,3";"989,3";"0,4";"255,0";"1,0";"";"0,0"
"10/01/2020";"0000";"25,7";"26,5";"25,3";"85,0";"89,0";"78,0";"23,0";"23,4";"22,1";"990,9";"990,9";"990,3";"0,3";"220,0";"1,0";"";"0,0"
"10/01/2020";"0100";"24,6";"26,0";"24,6";"92,0";"92,0";"82,0";"23,2";"23,3";"22,6";"991,2";"991,3";"990,9";"0,4";"226,0";"0,7";"";"0,0"
"10/01/2020";"0200";"24,1";"25,3";"24,1";"93,0";"93,0";"87,0";"22,8";"23,3";"22,8";"991,1";"991,2";"991,1";"0,4";"4,0";"0,8";"";"0,0"
"10/01/2020";"0300";"23,7";"24,6";"23,7";"94,0";"94,0";"90,0";"22,6";"23,0";"22,6";"991,0";"991,2";"991,0";"0,2";"118,0";"0,9";"";"0,0"
"10/01/2020";"0400";"23,3";"23,9";"23,1";"97,0";"97,0";"94,0";"22,8";"22,9";"22,4";"990,2";"991,0";"990,2";"0,5";"45,0";"2,9";"";"0,0"
"10/01/2020";"0500";"23,8";"23,9";"23,3";"93,0";"97,0";"93,0";"22,7";"23,1";"22,6";"989,8";"990,2";"989,8";"1,0";"37,0";"3,5";"";"0,0"
"10/01/2020";"0600";"23,6";"23,8";"23,6";"93,0";"94,0";"93,0";"22,5";"22,7";"22,5";"989,6";"989,8";"989,5";"0,8";"56,0";"3,5";"";"0,0"
"10/01/2020";"0700";"23,2";"23,6";"23,2";"95,0";"95,0";"93,0";"22,3";"22,5";"22,3";"989,3";"989,6";"989,3";"0,6";"59,0";"2,8";"";"0,0"
"10/01/2020";"0800";"22,7";"23,2";"22,7";"96,0";"96,0";"95,0";"22,1";"22,3";"22,1";"989,4";"989,4";"989,2";"0,5";"51,0";"2,1";"";"0,0"
"10/01/2020";"0900";"22,6";"22,8";"22,6";"97,0";"97,0";"96,0";"22,2";"22,2";"22,1";"989,9";"989,9";"989,4";"0,3";"43,0";"2,2";"";"0,0"
"10/01/2020";"1000";"22,7";"22,7";"22,6";"98,0";"98,0";"97,0";"22,3";"22,3";"22,2";"990,5";"990,5";"989,9";"0,8";"354,0";"2,0";"37,10";"0,0"
"10/01/2020";"1100";"23,8";"23,8";"22,7";"95,0";"98,0";"95,0";"23,0";"23,0";"22,3";"991,6";"991,6";"990,5";"0,7";"22,0";"2,2";"243,50";"0,0"
"10/01/2020";"1200";"24,9";"24,9";"23,8";"88,0";"95,0";"88,0";"22,8";"23,1";"22,4";"992,2";"992,2";"991,6";"1,5";"19,0";"4,8";"583,90";"0,0"
"10/01/2020";"1300";"25,7";"25,7";"24,9";"85,0";"89,0";"84,0";"22,9";"23,2";"22,4";"992,4";"992,6";"992,2";"1,9";"344,0";"5,5";"840,10";"0,0"
"10/01/2020";"1400";"27,0";"27,1";"25,7";"78,0";"85,0";"77,0";"22,8";"23,8";"22,5";"992,1";"992,4";"992,0";"1,6";"38,0";"5,4";"1318,40";"0,0"
"10/01/2020";"1500";"28,0";"29,1";"26,8";"74,0";"82,0";"72,0";"22,8";"24,3";"22,5";"991,5";"992,1";"991,5";"2,1";"14,0";"5,6";"1820,50";"0,0"
"10/01/2020";"1600";"27,9";"29,3";"27,1";"77,0";"84,0";"69,0";"23,6";"24,3";"22,4";"990,7";"991,5";"990,7";"1,3";"6,0";"5,6";"1917,00";"0,0"
"10/01/2020";"1700";"28,4";"30,3";"28,0";"71,0";"79,0";"65,0";"22,7";"24,3";"22,2";"989,5";"990,7";"989,5";"1,7";"355,0";"5,5";"2083,00";"0,0"
"10/01/2020";"1800";"29,9";"30,8";"28,5";"67,0";"72,0";"62,0";"23,0";"23,9";"22,1";"988,4";"989,5";"988,4";"1,6";"14,0";"4,8";"1417,80";"0,0"
"10/01/2020";"1900";"28,7";"29,9";"28,0";"68,0";"73,0";"64,0";"22,1";"23,5";"21,2";"987,4";"988,4";"987,4";"1,5";"6,0";"5,3";"690,70";"0,0"
"10/01/2020";"2000";"29,7";"29,7";"28,7";"68,0";"71,0";"66,0";"23,2";"23,3";"22,0";"987,0";"987,4";"986,9";"1,4";"29,0";"5,4";"440,90";"0,0"
"10/01/2020";"2100";"26,8";"29,7";"26,8";"81,0";"81,0";"67,0";"23,2";"23,4";"22,7";"987,3";"987,4";"987,0";"0,4";"15,0";"5,4";"105,30";"0,0"
"10/01/2020";"2200";"26,1";"26,8";"26,1";"84,0";"84,0";"80,0";"23,1";"23,4";"22,9";"987,8";"987,8";"987,3";"0,5";"347,0";"1,2";"27,70";"0,0"
"10/01/2020";"2300";"24,9";"26,3";"24,9";"92,0";"92,0";"82,0";"23,4";"23,4";"23,0";"988,9";"988,9";"987,8";"1,2";"17,0";"3,9";"";"1,0"
"11/01/2020";"0000";"23,5";"24,9";"23,5";"95,0";"95,0";"91,0";"22,6";"23,6";"22,6";"990,0";"990,0";"988,9";"1,3";"48,0";"5,1";"";"0,4"
"11/01/2020";"0100";"23,0";"23,5";"23,0";"97,0";"97,0";"94,0";"22,4";"22,6";"22,3";"990,5";"990,5";"990,0";"0,6";"88,0";"5,6";"";"1,2"
"11/01/2020";"0200";"23,1";"23,2";"22,9";"96,0";"97,0";"94,0";"22,4";"22,5";"22,2";"990,7";"990,8";"990,5";"0,4";"225,0";"2,0";"";"0,6"
"11/01/2020";"0300";"23,0";"23,2";"23,0";"97,0";"97,0";"96,0";"22,5";"22,7";"22,4";"990,8";"991,0";"990,7";"1,3";"348,0";"3,9";"";"3,6"
"11/01/2020";"0400";"22,9";"23,0";"22,9";"97,0";"97,0";"96,0";"22,4";"22,5";"22,4";"990,1";"990,8";"990,1";"0,5";"313,0";"3,1";"";"0,0"
"11/01/2020";"0500";"22,7";"23,0";"22,7";"97,0";"97,0";"97,0";"22,3";"22,5";"22,2";"989,5";"990,1";"989,5";"0,4";"291,0";"0,9";"";"0,0"
"11/01/2020";"0600";"22,6";"22,8";"22,5";"98,0";"98,0";"97,0";"22,2";"22,3";"22,1";"988,8";"989,5";"988,8";"0,5";"328,0";"1,0";"";"0,0"
"11/01/2020";"0700";"22,4";"22,6";"22,2";"98,0";"98,0";"98,0";"22,1";"22,3";"21,9";"988,8";"988,8";"988,7";"0,2";"51,0";"1,0";"";"0,0"
"11/01/2020";"0800";"22,3";"22,6";"22,2";"98,0";"98,0";"98,0";"22,0";"22,2";"21,9";"988,9";"988,9";"988,6";"0,1";"153,0";"1,0";"";"0,0"
"11/01/2020";"0900";"22,5";"22,5";"22,3";"98,0";"98,0";"98,0";"22,2";"22,2";"22,0";"989,3";"989,3";"988,9";"0,2";"253,0";"0,8";"";"0,0"
"11/01/2020";"1000";"22,8";"22,8";"22,5";"98,0";"98,0";"98,0";"22,4";"22,5";"22,2";"990,3";"990,3";"989,3";"0,6";"12,0";"1,5";"5,40";"0,4"
"11/01/2020";"1100";"22,5";"23,1";"22,5";"93,0";"98,0";"90,0";"21,4";"22,6";"21,1";"991,3";"991,3";"990,3";"1,1";"332,0";"4,5";"93,70";"0,6"
"11/01/2020";"1200";"22,8";"22,9";"22,5";"93,0";"96,0";"93,0";"21,7";"22,2";"21,5";"991,9";"991,9";"991,3";"1,1";"314,0";"4,3";"304,50";"2,4"
"11/01/2020";"1300";"23,8";"23,8";"22,6";"92,0";"95,0";"90,0";"22,4";"22,7";"21,1";"992,1";"992,3";"991,9";"0,5";"260,0";"1,9";"528,60";"0,2"
"11/01/2020";"1400";"25,3";"25,6";"23,8";"89,0";"94,0";"82,0";"23,3";"24,0";"21,6";"991,5";"992,2";"991,5";"0,8";"276,0";"2,1";"1260,20";"0,0"
"11/01/2020";"1500";"27,3";"27,8";"25,3";"70,0";"88,0";"70,0";"21,3";"23,5";"21,3";"991,2";"991,6";"991,2";"1,6";"7,0";"3,8";"2074,60";"0,0"
"11/01/2020";"1600";"29,1";"29,8";"27,3";"68,0";"75,0";"65,0";"22,5";"23,4";"21,7";"990,2";"991,2";"990,2";"1,8";"28,0";"5,4";"3362,10";"0,0"
"11/01/2020";"1700";"29,2";"30,3";"28,9";"66,0";"70,0";"63,0";"22,1";"23,7";"21,9";"989,0";"990,2";"989,0";"1,7";"36,0";"5,4";"3209,50";"0,2"
"11/01/2020";"1800";"29,6";"30,4";"28,8";"64,0";"71,0";"61,0";"21,9";"23,6";"21,6";"987,9";"989,0";"987,9";"1,4";"15,0";"4,2";"1334,70";"0,0"
"11/01/2020";"1900";"29,1";"29,6";"28,5";"66,0";"72,0";"64,0";"22,1";"23,1";"21,5";"987,1";"987,9";"987,1";"1,3";"346,0";"3,9";"581,40";"0,0"
"11/01/2020";"2000";"29,3";"29,7";"29,0";"64,0";"67,0";"60,0";"21,8";"22,7";"20,9";"986,7";"987,1";"986,7";"1,2";"8,0";"4,3";"408,60";"0,0"
"11/01/2020";"2100";"28,0";"29,5";"28,0";"70,0";"71,0";"63,0";"22,1";"22,6";"21,6";"987,4";"987,4";"986,7";"0,5";"36,0";"2,8";"196,20";"0,0"
"11/01/2020";"2200";"27,0";"28,1";"26,9";"76,0";"77,0";"69,0";"22,3";"22,5";"22,0";"988,0";"988,0";"987,4";"0,5";"351,0";"1,8";"43,50";"0,0"
"11/01/2020";"2300";"25,9";"27,0";"25,9";"81,0";"82,0";"75,0";"22,4";"22,6";"22,0";"988,8";"988,8";"988,0";"0,6";"309,0";"1,5";"";"0,0"
"12/01/2020";"0000";"25,8";"26,0";"25,6";"82,0";"85,0";"80,0";"22,6";"23,0";"22,2";"989,8";"989,8";"988,8";"0,7";"318,0";"1,3";"";"0,0"
"12/01/2020";"0100";"25,5";"25,8";"25,5";"82,0";"85,0";"79,0";"22,2";"22,9";"21,9";"990,4";"990,4";"989,8";"1,1";"304,0";"1,6";"";"0,0"
"12/01/2020";"0200";"23,4";"25,6";"23,4";"95,0";"95,0";"82,0";"22,5";"22,9";"22,2";"991,2";"991,2";"990,3";"2,3";"75,0";"5,8";"";"0,6"
"12/01/2020";"0300";"23,3";"23,5";"22,8";"85,0";"95,0";"85,0";"20,6";"22,5";"20,6";"990,6";"991,2";"990,6";"0,3";"174,0";"5,8";"";"1,2"
"12/01/2020";"0400";"23,0";"23,6";"22,9";"93,0";"94,0";"82,0";"21,9";"22,0";"20,4";"990,5";"990,7";"990,4";"0,4";"154,0";"2,9";"0,30";"0,0"
"12/01/2020";"0500";"23,0";"23,9";"22,8";"92,0";"95,0";"83,0";"21,6";"22,2";"20,8";"989,8";"990,5";"989,8";"0,8";"202,0";"2,0";"";"0,0"
"12/01/2020";"0600";"22,9";"23,1";"22,7";"94,0";"95,0";"91,0";"21,9";"22,1";"21,5";"989,7";"989,8";"989,6";"0,5";"146,0";"1,7";"";"0,0"
"12/01/2020";"0700";"22,7";"22,9";"22,5";"96,0";"97,0";"94,0";"22,1";"22,1";"21,7";"989,5";"989,8";"989,5";"0,3";"208,0";"1,2";"";"0,2"
"12/01/2020";"0800";"22,8";"23,1";"22,6";"96,0";"96,0";"94,0";"22,1";"22,2";"21,9";"989,8";"989,8";"989,5";"0,6";"93,0";"1,7";"";"2,0"
"12/01/2020";"0900";"23,1";"23,1";"22,7";"97,0";"97,0";"96,0";"22,5";"22,5";"22,0";"990,1";"990,1";"989,7";"0,8";"72,0";"2,3";"";"0,0"
"12/01/2020";"1000";"23,3";"23,3";"23,1";"96,0";"97,0";"96,0";"22,6";"22,7";"22,5";"991,0";"991,0";"990,1";"0,9";"62,0";"2,9";"7,30";"0,0"
"12/01/2020";"1100";"23,0";"23,4";"22,9";"95,0";"96,0";"94,0";"22,2";"22,7";"21,9";"991,9";"991,9";"991,0";"1,0";"359,0";"4,4";"139,20";"0,4"
"12/01/2020";"1200";"24,3";"24,3";"23,0";"93,0";"96,0";"91,0";"23,0";"23,0";"22,1";"992,6";"992,6";"991,9";"0,7";"11,0";"2,1";"532,30";"0,0"
